,content,lable
7595,도상국 진짜 쓰레기네 도상 개발국만 치 쓰레기 은 인이 왔는데 지 살 자고 얼굴도 안 비치네,0
7596,페미랑 결혼하고 싶다 맨날 괴롭혀서 정복감 느끼고 싶음,0
7597,ㅅㅂ 미쳤구나,0
7598,다 냄새나는 씹틀 딱들이 지랄 염병 발광하는 거임.지도 뒤지면 제사밥 얻어먹어야 한다고 믿는 개병신 뇌가 멈춘 산송장.니들 씨발 노인네새끼들아 곱게 늙고 조용히 뒤져라 제사는 좆 같은 병신 문화가 맞으니까 깝 치지 말고,0
7599,곧 다 같이 못 살아서 강냉이죽 배급 타 먹겠네.... 대깨문들은 뭔 소린 지도 모르지 ?,0
7600,하나뿐인 정상 고래 엄마,1
7601,근데 이 선빈이 누군가요? 신인 배우인가요?,1
7602,마음도 몸도 아름다운 방탄소년단 지민이다!,1
7603,스포 걱정은 안 하셔도 됩니다. 본 사람도 뭘 스포해야 할지 모르거든.,1
7604,믿고 보는 장동건.ㅋㄷㅋㄷ,1
7605,이게 바로 언론 탄압 .민주주의는 아닌지 오래됐다 이미,1
7606,징글징글한 촛불 여잔데... 일 장기 두르겠냐?,0
7607,썅 것들은 오래오래 살려두고....,0
7608,얘는 그게 문제가 아닌데 ㅠㅠ,1
7609,응 젊고 이 쁜 여자가 최고 야 니들도 처녀 막 없는 늙고 뱃살 뒤룩 뒤룩 찐 못생긴 마누라 당장 버리 셈 부러우면,0
7610,화목한 가 정 너무 보기 좋습니다~시청하는 내내 제 마음도 훈훈했습니다~응원합니다! 윤지씨~,1
7611,이상하게 여전히 싫은 배우 김소연 나와서 보고 싶은데 지 꾸 생각나서 채널 돌림,0
7612,별걸 갖고 다... 서다 보니 밀려 저렇게 됐을 수도...,1
7613,그냥 남 혐걸린 병신 집합소인데 뭘 그리 심오하게 생각하노,0
7614,한국의 우고 차베스 죄명..............공산주의하고 싶어 환장한 빨갱이...........,0
7615,내 동기 중에 팀장다는 새끼는 산술적으로 5% 밖에 안 되 병신 새끼야.,0
7616,진짜 정답이네요 ㅋㅋ 작은 적.. 같이 다니는 무리에서도 한 명쯤 맘에 안 드는 친구가 있죠 서로 안 맞지만 대 강 지내는 그러다가 그걸 짚는 순간 서로 등 돌리고 불편해지죠,1
7617,조금 더 무서웠으면 더 재미있었을 영화,1
7618,야 ㅅㅂ 지 고모부 형까지 죽인 놈이 인권 개박살인 놈인데. 인권 변호사 출신 문재인 대통령은 이런 김정은 파렴치한 감싸고 돌꺼야 자꾸?,0
7619,한국에서 좃도 연기 못해서 중국 간 분임~중국에서 뜬 이유 단 하나임 중국은 더빙 임 ㅋㅋ,0
7620,코봉이 형,1
7621,죄앙이 새키도 쫌,0
7622,니들이 아무리 비하해봤자 존 나 잘 나가고 있다 정치색은 나도 맘에 안 드는데 좆밥들처럼 억지로 깎아내리진 말자,0
7623,황당한 새끼 문재인에 이어 똥 투더 똥이네,0
7624,개씹뜬금없 네 ㅋㅋ,0
7625,유튜브 잘 보고 있습니다!! 행복하세요~,1
7626,응 너 돈에 환장했자 나 ㅋㅋ 오죽하면 애새끼들까지 앵벌이 시키겠냐,0
7627,잊지 않겠습니다. 한 남들이 설리를 죽였다는 걸,0
7628,그래 페미 새끼들아 얀여 돼라서 그렇게 설리가 질투났어?ㅋㅋ,0
7629,개인적으로 눈물 씬은 윤 세리보다 서단이 훨씬 슬펐 음,1
7630,때리 다 지치면 힘나는 거 먹고 또 때리고 싶노,0
7631,지금으로 따지면 뷔+정국 느낌? 당시에 여자들이라면 믹키 유천 좋아하긴 함 ㅋㅋ,1
7632,박나래 까지 마 ㅡㅡ,1
7633,니 수준이 딱 일베 표본이지,0
7634,인간 쓰레기들 모두 소각장으로 보내야겠다.,0
7635,잘 하고 있다 백수 임대아파트 사는 통 베충 틀 딱들만 싫어하지 ㅋㅋ,0
7636,애초에 이걸 노린 더 썩은 강간당 의원님 ㅋㅋㅋ 문꿀 오소리들의 행동력을 감안하면 충분히 견적 나오죠?ㅋㅋㅋ 살기 힘들어졌다고 딱 한마디 말 한 반찬 가게 사장님에게도 테러를 하는 쓰레기들이니 ㅋㅋㄱㅋ,0
7637,셔누는 피해자잖아요.,1
7638,무도 없는 틈에 빈집털이 오지네;;; 무도 돌아오기만 하면 0.003초 만에 뒤집힐 텐데 ㅠ,1
7639,개망나니 또 결혼? ㅎㅎ 재앙이 다 문재앙,0
7640,헐 사이코 같은 악마 새끼네 돼지 같이 살쪄서 죽 지도 않네 종북 좌파들은 이런 기사를 보면 뭐라 할까?울 나라 고위직 정계 인사들 종북 좌파 많자녀,0
7641,옛날에 의사 인증한 일 게이가 이국종 나쁜 사람은 아닌데 환자 배 갈라놓고 가족 불러서 설명한다고 관종 기질 있다고 그랬는데 ㅋㅋ,0
7642,심심해서 보러 갔는데 생각보다 재미있네요 ㅋㅋㅋ엥간 한 신파보단 훨씬 나아요,1
7643,내가 특별하다고 생각하는 순간 나 스스로 독살하는 것이다..참 인상 깊은 말이네요,1
7644,여전히 이 쁘 시구만,1
7645,어우 역겹다... 페 미년들,0
7646,전설의 백스텝ㅋ,1
7647,졸업앨범 추억으로 남기고자 최대한 비슷하게 따라 한 것일 뿐 더 이상 아무런 의도도 없던 학생들의 취지를 주변에서 시끄럽게 만든 일 아닌가요?? 이게 어 딜 봐서 흑인 비하라는 거죠?,1
7648,안현모 만 복고 싶은데...,1
7649,열폭 오지네 꼰대들;;,0
7650,짱깨들이 콩으로 두부 만든 다 해도 안 믿엉,0
7651,미녀 다 역시 연예인은 달라,1
7652,역시 엠 뷰웅 싄은 쓰레기임,0
7653,조금은 실망스러웠던 드라마 이제tvn에서는 초심으로 가서 좀 더 현실이고 여운이 남는 드라마 부탁합니다,1
7654,와 씨 발 상상 불허,0
7655,그러니까 짱 깨 배달이나 하지 ㅉㅉ,0
7656,오창석이 아까워 ㅠㅠ,1
7657,MBC 저질 쓰레기,0
7658,간만에 한 번 보려다 보기 힘겨워 채널 돌림 왜 그래 풍상 씨 새로 하네 수목은 이 걸루~,1
7659,나중에 바뀔 것을 생각하고 공동명의 주장하는 거라고 게 이야 페미들이 더 나갈 것을 계산하고 있는 거야 요즘 이 아니라 미래를 보고 움직이는 거라고 그리고 대한민국 하는 꼬라지로 보아 실제로 그렇게 될 가능성도 높음,0
7660,오나라 누나면 20대 초반 도 좋아할 거 같아,1
7661,무섭다 무서워,1
7662,노출 사고가 뭔 자랑이라고 당 당이 거기에 왜 붙냐?,0
7663,여기 글쓴 극우들 아마 빨갱이들이 내려오면 제일 먼저 인공기들 고 광분할 걸. 6.25 서울 함락 때 김일성 만세 호 외 뿌린 좃 선일보처럼,0
7664,남궁민 존 잘에 연기 신인데 피지컬이 넘 아쉽,1
7665,솔직히 카카오가 생태계 파괴범인 건 맞는데 이용자들 편하게 해주니 이번에도 카카오 부동산 만들어서 저렴하고 능력 있는 공인중개사들 매칭해줬음 좋겠다,1
7666,원래 진중권은 미친 놈만 보면 짖는 개 그 자체였음 문재앙이 그래도 멀쩡할 때는 가만히 있다가 누가 봐도 명백히 치매 걸린 미친 개가 되어 버린 지금은 앞장서서 짖어 댐 노무현도 살아 생전엔 미친짓 했을 때 진중권한테 존 나 욕처 먹고 노빠들이 진중권 극딜 깠었대,0
7667,믿고 거르는 아이유,0
7668,미쳐버린 남태 현 빠순이 들 댓글 모음 창 닫을 줄도 몰라서 다 열어둔 채로 일반인 코스프레 웩 ㅋㅋ 줌 내 지리고요 열폭 오지고요 ㅋㅋ 탈덕은 지능 순 모르면 외워,0
7669,뭐야.. 그냥 일반 집이 구만..,1
7670,보고 싶다. 그의 노래. 그의 퍼포먼스! 얼른 나와라!,1
7671,그래도 이 번 시즌은 바다와 똑같은 모창자가 우승해서 다행이네요 예전엔 모창보단 가창에 중점을 둬서 의 외의 우승자가 나왔는데....,1
7672,용병 이제 그만 나왔으면 함 무슨 게스트를 매주 불러,1
7673,ㄴㄴㄴ 일진 세키들이 오혼 존 나게 함,0
7674,물뿌리는 장면 백마표 정보니까 흐뭇한 표정이네,0
7675,판사 색끼들아 음주운전자들 좀 강하게 처벌해라. 울나라 판사들 전부 태평양에 쓸어 넣고 싶다 빗자루로,0
7676,성희롱 당할 얼굴이 아닌데?ㅋㅋㅋ,0
7677,강간범은 뒷구멍 개통으로 정의 구현 웃흥 웃흥,0
7678,슈스케는? 왜 슈스케 얘기는 없냐,1
7679,대깨문이랑 일 베랑 차이점 뭐냐 ㅋㅋ 하여튼 존 시나 웃긴 조직들이 야 서로 정의라고 어휴...아~ 차이점 대깨문은 문재앙을 신으로 숭배하는 점? 그 점이 차이라고 하면 되겠다,0
7680,요즘 사 전 섭외 없이 저렇게 방송 나올 수 있는 세상도 아니고 바가지 씌운 거보다는 얼간이 이미지 때문에 만들어진 상황인 것 같은 데,1
7681,공산국가는 못 믿어...,1
7682,응 경찰대 떡상 ㅅㄱ,0
7683,가서 뒤지는 새끼들은 성매매 마약 돈 관련된 애들이 뒤지는 거 다 도둑 강도들 많은 터미널역 부근 빼고는 쟤 네도 일반 관광객들은 안건드려 그리고 뒤지거나 처 맞는 애들 대부분이 필리핀 애들 존 나 무시해서 그런 경우가 많음 쟤네가 비록 못 살고 한국인보다 열등하고 똥 송해도 자존심 센 애들 많다 못 배운 한국 새끼들이 가서 지가 뭐 좀 되는 줄 알고 필리핀 애들 무시하고 종부리 듯이 대하니까 역으로 쟤네도  이제 한국애들 무시하고 만만하게 보는 거임,0
7684,은혁 병문안 각재는 중ㅅㅅ,0
7685,영화를 좀 더 이해하기 쉽게 만들어줬으면 어땠을까 하는 아쉬움이 있다,1
7686,이동우 방송 나와서 시력이 약해지면서 어린 딸 밟은 얘기하면서 슬프게 우는데 정말 짠하더라,1
7687,아니 빚쟁이들 돈까지 국민 세금으로 갚아주는 미친 나라가 어딨냐? 허경영보다 더한 놈이네,0
7688,뭐 키스를 해 송소희 이 논 한 복 입고 조신 한척 하더니 호 박씨 깠 네 국악인의 수치다,0
7689,인버마아 ㅠㅠ 보고 싶었어 ㅠㅠ,1
7690,일반인이 연예인 사칭하는 거 보기 안 좋은 듯...자기 발로 연예인 하기 싫다고 뛰쳐나갔으면 예능 하차하는 게 맞지 전 연예인이라고 전관예우인가 빨리 아들 데리고 나가세요,1
7691,노예들 다 뒤져서 국가 생산성에 차질 생길까 줬나게 살리는 거,0
7692,우리의 꿈 이 노래 종민이 형이 실수로 잘 부른 곡이라던데,1
7693,회사 잘못이지. 인력을 충원 해줘야지. 안 해주니까 불만이 나오지.,1
7694,신봉선 병문안 간 넘?,0
7695,별론데여~ 우리나라 최신 인테리어가 더 나은 듯,1
7696,얼굴 몸매 모든 게 아름다워요 세젤 예행복하세요~~~,1
7697,그게 왜 김도읍한테 지랄할 일이지?,0
7698,엠빙신 채널지운지 오래 최승호 뒺문으로 들어온 적폐 사퇴시키고 구속해야지. 국정농단 문재인은 정작 국민대중이 원하는 조사나 구속은 없고 지가 싫은 것만 벌하면서 경제 말아먹는 싸이코 이 중인 격 찐따,0
7699,불쌍한 스텝들 ㅜㅜ고생하겠네,1
7700,바다 최소 현씨는 미 친 싱크로율이었다!!!,1
7701,매번 병.ㅅ 같은 폰 출시해서 망할 돈으로 폰 세 번만 출시하지 말고 애플 삼성 직원 스카웃해서 연구나 해라 미친놈들,0
7702,영국은 4% 다 거래 금액 크면 위험도 큰 거다.. 장난하나 1%도 안 되는 한국을..,1
7703,선미가 원 더걸스 원 멤버인 줄 몰랐네 새 멤버인 줄 알았다,1
7704,맛 좋은 산이 당신은 좀 짜져,0
7705,조선놈이 미국 시민권 재미교포한테 개기는 거 보소. 너 영어 첨부터 다시 공부해야겠다. 그 지 같은 또 라 이야. 어디서 영어도 제대로 못 읽으면서 선동질 이야. ㅁㅈㅎ.,0
7706,정치병 자 틀 딱 ㅈㅎ,0
7707,일단 해봐라 허락 못 받으면 탈영,1
7708,구동매 라는 인물은 좀 별로 고 설정 자체가 좀 어 거지요. 항상 똑같은 표정에 위협만 하는,1
7709,지효 남친임 넘보지 마셈,1
7710,미안한데요 ㅜ국과수도 못 믿 것어 ㅠㅠ,1
7711,악플 단 메갈 년들이 문제지 남자들은 설리 다 좋아함,0
7712,트왜 이스 왜 이즈원 쪽 바리들 추방해야 한다.,0
7713,이번 일로 MBC에 너무 실망을 했음.. 1년 전에 한 그 알보다 내용이 부실하고 문제가 많음 휴.. 진짜 제 발 재방이라도 TV에서 볼 일이 없기를 바랍니다.,1
7714,태아 춥겠다 아님 덥겠다 뭐 좀 덮지.. 축하할 일에 걱정이 되네..,1
7715,어린 나무 좆 마니 나무 이식 작업은 전세계 어디서나 똑같이 한단 다 무식한 새끼야 ㅋㅋ 무식한 새끼가 경험까지도 없어서 과수농원 구경이라도 한 번 해봤어야 알지 ㅋ,0
7716,등 하나에 100만원 넘는 가격. 그걸 적어야지,1
7717,ㅆ선비 나라에서는 제대로 인정받지 못하는 불운한 감독과 여배우.. 몹시 안타깝읍니다,0
7718,어렵기는 했지만 홍진영의 목소리는 거의 찾았다. 그런데 작곡가라 작자는 젼혀 못 찿 네 막귀냐? 청력장애냐?,0
7719,마약한 게 누군지가 중요한 게 아닙니다. 사건의 본질을 봐주세요,1
7720,저 쉐프도 촬영하는 거 동의하고 그 전 방송을 못 봤어도 이야기는 다 전해 들었을 텐데...다 예능은 예능일 뿐 이라지만...방송 내내 보기 너무 블 편하더라는..보다가 채널 돌렸네요..,1
7721,또 손 댓구만 뭔 일이지 선풍기 아줌마가 금방 될 듯,0
7722,거실은 너무나도 불편해 보이는데 ㅋㅋ 지 다가다가 등 건드리고 의자는 무슨 병원 대기실 의자 같은 거 가져다 놓고 편하게 쉬기라도 하겠나?,1
7723,AS 겁나 좋던데~가져가서 수리해서 갖다 주고 실시간 전화로 진행 상황 알려주고.. 그래서 수입차 타나부다했는데~국산차 AS받으러 가면 공 임비 비싸고 순정 부품이라고 비싸고 그래서 차 바꿨구만 이 기사는 무슨 근거지?,1
7724,신현준 쿨케이 주영훈,1
7725,남편이 잘못한 건 잘못한 거고 잘 될 때 같이 살다가 어려워졌다고 이 혼하는 건 좀 아닌 것 같다,1
7726,얘는 스타성이 없진 않은데 뛰어나온 입이 영~촌스럽다. 양악수술하고 나오지. 방송 보면 뛰어나온 입 때문에 늘 촌스러워.,0
7727,애 낳는 게 벼슬이라니 출산률 높이는 게 애국이니 국가에서 챙겨주는 게 당연한 거 아님? 염치 없는 놈들 보소 꼬우면 니들도 애 낳아서 키워 애국하든가,1
7728,너무 너무 잼 있음~~~,1
7729,4년 동안 대한민국의 해충들의 진면목이 나올 만큼 나왔다.다음엔 이 해충들을 한 꺼번에 박멸하자,0
7730,댓글 창 당황스럽다 평이 너무 갈리네 뭐가 진짜인지,1
7731,이래서 여자는 상종하면 안 돼.....시기 질투...이제와서 ㅈㄹ 이야...안고 가기로 했으면 잘 살게 내버려두지...,0
7732,좀비 대깨문들에게 타겟 찍어주니 좀비떼처럼 달려 드네,0
7733,머리에 대한민국 국기 그려진 모자 쓰고 다니는 노망한 할 베들아,0
7734,하면 하고 안하면 안하는 거지 여시 같은 게 여 시 같은 짓만 하네 자기 개인 트위터도 아니구만 담부터 불확실한 건 올리지마,0
7735,젤 오른쪽 신동인가요? 슈퍼쥬니어 리메이크 무대인가 몸매가 신동인데,1
7736,저 깜시는 누구야,0
7737,현빈 부인 손예진....,1
7738,와 온통 악플 뎃글 ㅎㄷㄷ,1
7739,똑같은 배우 똑같은 연기 똑같은 캐릭터 한국 드라마는 진짜 발전이 없다 새로울 것도 없고,1
7740,국산차 타다가 수입차 타는 사람은 봤어도 수입차 타다가 국산차 타는 사람은 못 봤다,1
7741,대만 놈들은 솔직히 잘나간다는 애들 보면 다 ㅈㄴ 느끼하게 생겼거나 얼굴 어느 부분이 ㅈㄴ 이상하게 생겼는데.. 얘는 괜찮게 생겼네. 얼굴 관상 보니 고 추도 크게 생김.,0
7742,듀얼 스크린도 벽돌 들고 다니는 느낌 참 훌륭하다 삼성에서 좀 스카우트 좀 해라,1
7743,오크멜갈 김치들이 한 남피가 흐르는 헤니를 감히 넘보내..니들 빻은 면상이나 봐라 ㅎㅎㅎ 어딜 감히 넘봐,0
7744,태풍이나 와서 북한 땅에 떨어져라.. 유치한 빨갱이들,0
7745,여자는 나이 많으면 버려야지,0
7746,엄마 없는 페미 김치 새키들 지들은 남탕몰카 쳐보면서 만화에서 해산물 깨트린 건 졸라까네?ㅋㅋ,0
7747,순간 홍진영으로 보고 홍진영 숨겨진 딸이 있었나 했음...,1
